source	arxiv_id	year	title	authors	venue	url	tags	matched_queries
arxiv	2312.11562v5	2023	A Survey of Reasoning with Foundation Models	Jiankai Sun; Chuanyang Zheng; Enze Xie; Zhengying Liu; Ruihang Chu; Jianing Qiu; Jiaqi Xu; Mingyu Ding; Hongyang Li; Mengzhe Geng; Yue Wu; Wenhai Wang; Junsong Chen; Zhangyue Yin; Xiaozhe Ren; Jie Fu; Junxian He; Wu Yuan; Qi Liu; Xihui Liu; Yu Li; Hao Dong; Yu Cheng; Ming Zhang; Pheng Ann Heng; Jifeng Dai; Ping Luo; Jingdong Wang; Ji-Rong Wen; Xipeng Qiu; Yike Guo; Hui Xiong; Qun Liu; Zhenguo Li	arXiv	http://arxiv.org/abs/2312.11562v5	benchmark_sudden; reasoning; safety_alignment; definition_theory	all:"reasoning" AND all:"emergence" AND all:"language model"
arxiv	2312.07843v1	2023	Foundation Models in Robotics: Applications, Challenges, and the Future	Roya Firoozi; Johnathan Tucker; Stephen Tian; Anirudha Majumdar; Jiankai Sun; Weiyu Liu; Yuke Zhu; Shuran Song; Ashish Kapoor; Karol Hausman; Brian Ichter; Danny Driess; Jiajun Wu; Cewu Lu; Mac Schwager	arXiv	http://arxiv.org/abs/2312.07843v1	benchmark_sudden; reasoning; phase_scaling; safety_alignment; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2312.06619v1	2023	Emergence of Scale-Free Networks in Social Interactions among Large Language Models	Giordano De Marzo; Luciano Pietronero; David Garcia	arXiv	http://arxiv.org/abs/2312.06619v1	phase_scaling; safety_alignment; definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2312.05361v1	2023	Emergence and Function of Abstract Representations in Self-Supervised Transformers	Quentin RV. Ferry; Joshua Ching; Takashi Kawai	arXiv	http://arxiv.org/abs/2312.05361v1	mechanism; world_model; phase_scaling; definition_theory	all:"world model" AND all:"transformer" AND all:"emergent"
arxiv	2312.03813v1	2023	Improving Activation Steering in Language Models with Mean-Centring	Ole Jorgensen; Dylan Cope; Nandi Schoots; Murray Shanahan	arXiv	http://arxiv.org/abs/2312.03813v1	mechanism; icl	all:"function vectors" AND all:"language models"
arxiv	2312.02783v4	2023	Large Language Models on Graphs: A Comprehensive Survey	Bowen Jin; Gang Liu; Chi Han; Meng Jiang; Heng Ji; Jiawei Han	arXiv	http://arxiv.org/abs/2312.02783v4	benchmark_sudden; reasoning; definition_theory	all:"emergent capabilities" AND all:"language models"
arxiv	2312.03002v1	2023	The mechanistic basis of data dependence and abrupt learning in an in-context classification task	Gautam Reddy	arXiv	http://arxiv.org/abs/2312.03002v1	mechanism; icl; definition_theory	all:"induction heads" AND all:"emergence"
arxiv	2311.18799v2	2023	X-InstructBLIP: A Framework for aligning X-Modal instruction-aware representations to LLMs and Emergent Cross-modal Reasoning	Artemis Panagopoulou; Le Xue; Ning Yu; Junnan Li; Dongxu Li; Shafiq Joty; Ran Xu; Silvio Savarese; Caiming Xiong; Juan Carlos Niebles	arXiv	http://arxiv.org/abs/2311.18799v2	benchmark_sudden; mechanism; reasoning; icl; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2311.16468v1	2023	AvatarGPT: All-in-One Framework for Motion Understanding, Planning, Generation and Beyond	Zixiang Zhou; Yu Wan; Baoyuan Wang	arXiv	http://arxiv.org/abs/2311.16468v1	benchmark_sudden; reasoning; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2311.15614v1	2023	FreeAL: Towards Human-Free Active Learning in the Era of Large Language Models	Ruixuan Xiao; Yiwen Dong; Junbo Zhao; Runze Wu; Minmin Lin; Gang Chen; Haobo Wang	arXiv	http://arxiv.org/abs/2311.15614v1	benchmark_sudden; mechanism; icl; definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2311.14519v1	2023	Benchmarking Large Language Models for Log Analysis, Security, and Interpretation	Egil Karlsen; Xiao Luo; Nur Zincir-Heywood; Malcolm Heywood	arXiv	http://arxiv.org/abs/2311.14519v1	benchmark_sudden; definition_theory	all:"emergent capabilities" AND all:"language models"
arxiv	2311.11797v1	2023	Igniting Language Intelligence: The Hitchhiker's Guide From Chain-of-Thought Reasoning to Language Agents	Zhuosheng Zhang; Yao Yao; Aston Zhang; Xiangru Tang; Xinbei Ma; Zhiwei He; Yiming Wang; Mark Gerstein; Rui Wang; Gongshen Liu; Hai Zhao	arXiv	http://arxiv.org/abs/2311.11797v1	reasoning; phase_scaling; safety_alignment; definition_theory	all:"emergent reasoning" AND all:"language model"
arxiv	2311.14720v2	2023	Perceptions and Detection of AI Use in Manuscript Preparation for Academic Journals	Nir Chemaya; Daniel Martin	arXiv	http://arxiv.org/abs/2311.14720v2	benchmark_sudden; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2311.10395v2	2023	Bias A-head? Analyzing Bias in Transformer-Based Language Model Attention Heads	Yi Yang; Hanyu Duan; Ahmed Abbasi; John P. Lalor; Kar Yan Tam	arXiv	http://arxiv.org/abs/2311.10395v2	mechanism; safety_alignment	all:"attention" AND all:"emergence" AND all:"language model"
arxiv	2311.08732v1	2023	Enhancing Emergency Decision-making with Knowledge Graphs and Large Language Models	Minze Chen; Zhenxiang Tao; Weitong Tang; Tingxin Qin; Rui Yang; Chunli Zhu	arXiv	http://arxiv.org/abs/2311.08732v1	reasoning	all:"emergence" AND all:"large language models"
arxiv	2311.08360v3	2023	The Transient Nature of Emergent In-Context Learning in Transformers	Aaditya K. Singh; Stephanie C. Y. Chan; Ted Moskovitz; Erin Grant; Andrew M. Saxe; Felix Hill	arXiv	http://arxiv.org/abs/2311.08360v3	mechanism; icl; definition_theory	all:"in-context learning" AND all:"emergent" || all:"emergent in-context learning"
arxiv	2311.06737v1	2023	Detecting and Correcting Hate Speech in Multimodal Memes with Large Visual Language Model	Minh-Hao Van; Xintao Wu	arXiv	http://arxiv.org/abs/2311.06737v1	benchmark_sudden; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2311.06668v3	2023	In-context Vectors: Making In Context Learning More Effective and Controllable Through Latent Space Steering	Sheng Liu; Haotian Ye; Lei Xing; James Zou	arXiv	http://arxiv.org/abs/2311.06668v3	mechanism; reasoning; icl; safety_alignment; definition_theory	all:"in-context learning" AND all:"emergent" || all:"emergent in-context learning"
arxiv	2311.03250v1	2023	Instructed Language Models with Retrievers Are Powerful Entity Linkers	Zilin Xiao; Ming Gong; Jie Wu; Xingyao Zhang; Linjun Shou; Jian Pei; Daxin Jiang	arXiv	http://arxiv.org/abs/2311.03250v1	benchmark_sudden; reasoning; icl; definition_theory	all:"emergent abilities" AND all:"language models" || all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2311.00863v1	2023	Training Dynamics of Contextual N-Grams in Language Models	Lucia Quirke; Lovis Heindrich; Wes Gurnee; Neel Nanda	arXiv	http://arxiv.org/abs/2311.00863v1	benchmark_sudden; mechanism; phase_scaling	all:"phase transition" AND all:"language model"
arxiv	2311.00681v1	2023	Are Large Language Models Reliable Judges? A Study on the Factuality Evaluation Capabilities of LLMs	Xue-Yong Fu; Md Tahmid Rahman Laskar; Cheng Chen; Shashi Bhushan TN	arXiv	http://arxiv.org/abs/2311.00681v1	benchmark_sudden; definition_theory	all:"emergent capabilities" AND all:"language models"
arxiv	2310.17639v3	2023	In-Context Learning Dynamics with Random Binary Sequences	Eric J. Bigelow; Ekdeep Singh Lubana; Robert P. Dick; Hidenori Tanaka; Tomer D. Ullman	arXiv	http://arxiv.org/abs/2310.17639v3	benchmark_sudden; mechanism; icl; definition_theory	all:"in-context learning" AND all:"emergent" || all:"emergent ability" AND all:"large language models"
arxiv	2310.16409v1	2023	Multiple Key-value Strategy in Recommendation Systems Incorporating Large Language Model	Dui Wang; Xiangyu Hou; Xiaohui Yang; Bo Zhang; Renbing Chen; Daiyue Xue	arXiv	http://arxiv.org/abs/2310.16409v1	benchmark_sudden; definition_theory	all:"emergent ability" AND all:"large language models"
arxiv	2310.15515v1	2023	Fighting Fire with Fire: The Dual Role of LLMs in Crafting and Detecting Elusive Disinformation	Jason Lucas; Adaku Uchendu; Michiharu Yamashita; Jooyoung Lee; Shaurya Rohatgi; Dongwon Lee	arXiv	http://arxiv.org/abs/2310.15515v1	reasoning; icl; phase_scaling; definition_theory	all:"emergent reasoning" AND all:"language model"
arxiv	2310.15511v1	2023	KITAB: Evaluating LLMs on Constraint Satisfaction for Information Retrieval	Marah I Abdin; Suriya Gunasekar; Varun Chandrasekaran; Jerry Li; Mert Yuksekgonul; Rahee Ghosh Peshawaria; Ranjita Naik; Besmira Nushi	arXiv	http://arxiv.org/abs/2310.15511v1	benchmark_sudden; definition_theory	all:"emergent ability" AND all:"large language models"
arxiv	2310.15213v2	2023	Function Vectors in Large Language Models	Eric Todd; Millicent L. Li; Arnab Sen Sharma; Aaron Mueller; Byron C. Wallace; David Bau	arXiv	http://arxiv.org/abs/2310.15213v2	mechanism; icl	all:"function vectors" AND all:"language models"
arxiv	2310.14880v2	2023	Can ChatGPT Perform Reasoning Using the IRAC Method in Analyzing Legal Scenarios Like a Lawyer?	Xiaoxi Kang; Lizhen Qu; Lay-Ki Soon; Adnan Trakic; Terry Yue Zhuo; Patrick Charles Emerton; Genevieve Grant	arXiv	http://arxiv.org/abs/2310.14880v2	benchmark_sudden; reasoning; safety_alignment; definition_theory	all:"emergent ability" AND all:"large language models"
arxiv	2310.13332v1	2023	Democratizing Reasoning Ability: Tailored Learning from Large Language Model	Zhaoyang Wang; Shaohan Huang; Yuxuan Liu; Jiahai Wang; Minghui Song; Zihan Zhang; Haizhen Huang; Furu Wei; Weiwei Deng; Feng Sun; Qi Zhang	arXiv	http://arxiv.org/abs/2310.13332v1	benchmark_sudden; reasoning; definition_theory	all:"emergent ability" AND all:"large language models"
arxiv	2310.13289v2	2023	SALMONN: Towards Generic Hearing Abilities for Large Language Models	Changli Tang; Wenyi Yu; Guangzhi Sun; Xianzhao Chen; Tian Tan; Wei Li; Lu Lu; Zejun Ma; Chao Zhang	arXiv	http://arxiv.org/abs/2310.13289v2	benchmark_sudden; mechanism; reasoning; icl; definition_theory	all:"emergent ability" AND all:"large language models"
arxiv	2310.10908v2	2023	Unlocking Emergent Modularity in Large Language Models	Zihan Qiu; Zeyu Huang; Jie Fu	arXiv	http://arxiv.org/abs/2310.10908v2	phase_scaling; definition_theory	all:"emergent" AND all:"large language model"
arxiv	2310.07582v2	2023	Linear Latent World Models in Simple Transformers: A Case Study on Othello-GPT	Dean S. Hazineh; Zechen Zhang; Jeffery Chiu	arXiv	http://arxiv.org/abs/2310.07582v2	mechanism; world_model; definition_theory	all:"world model" AND all:"transformer" AND all:"emergent"
arxiv	2310.05189v2	2023	Factuality Challenges in the Era of Large Language Models	Isabelle Augenstein; Timothy Baldwin; Meeyoung Cha; Tanmoy Chakraborty; Giovanni Luca Ciampaglia; David Corney; Renee DiResta; Emilio Ferrara; Scott Hale; Alon Halevy; Eduard Hovy; Heng Ji; Filippo Menczer; Ruben Miguez; Preslav Nakov; Dietram Scheufele; Shivam Sharma; Giovanni Zagni	arXiv	http://arxiv.org/abs/2310.05189v2	phase_scaling; safety_alignment; definition_theory	all:"emergence" AND all:"large language models"
arxiv	2310.03331v1	2023	Fine-tune Language Models to Approximate Unbiased In-context Learning	Timothy Chu; Zhao Song; Chiwun Yang	arXiv	http://arxiv.org/abs/2310.03331v1	benchmark_sudden; reasoning; icl; safety_alignment; definition_theory	all:"in-context learning" AND all:"emergent" || all:"emergent ability" AND all:"large language models"
arxiv	2310.03262v3	2023	Predicting Emergent Abilities with Infinite Resolution Evaluation	Shengding Hu; Xin Liu; Xu Han; Xinrong Zhang; Chaoqun He; Weilin Zhao; Yankai Lin; Ning Ding; Zebin Ou; Guoyang Zeng; Zhiyuan Liu; Maosong Sun	arXiv	http://arxiv.org/abs/2310.03262v3	benchmark_sudden; mechanism; phase_scaling; definition_theory	all:"emergent abilities" AND all:"language models" || all:"emergent ability" AND all:"large language models"
arxiv	2310.01831v2	2023	Can Large Language Models Transform Natural Language Intent into Formal Method Postconditions?	Madeline Endres; Sarah Fakhoury; Saikat Chakraborty; Shuvendu K. Lahiri	arXiv	http://arxiv.org/abs/2310.01831v2	benchmark_sudden; definition_theory	all:"emergent ability" AND all:"large language models"
arxiv	2310.01728v2	2023	Time-LLM: Time Series Forecasting by Reprogramming Large Language Models	Ming Jin; Shiyu Wang; Lintao Ma; Zhixuan Chu; James Y. Zhang; Xiaoming Shi; Pin-Yu Chen; Yuxuan Liang; Yuan-Fang Li; Shirui Pan; Qingsong Wen	arXiv	http://arxiv.org/abs/2310.01728v2	reasoning; icl	all:"dynamical systems" AND all:"language models" AND all:"in-context"
arxiv	2310.01714v3	2023	Large Language Models as Analogical Reasoners	Michihiro Yasunaga; Xinyun Chen; Yujia Li; Panupong Pasupat; Jure Leskovec; Percy Liang; Ed H. Chi; Denny Zhou	arXiv	http://arxiv.org/abs/2310.01714v3	benchmark_sudden; reasoning; icl	all:"analogical reasoning" AND all:"large language models"
arxiv	2310.01218v1	2023	Making LLaMA SEE and Draw with SEED Tokenizer	Yuying Ge; Sijie Zhao; Ziyun Zeng; Yixiao Ge; Chen Li; Xintao Wang; Ying Shan	arXiv	http://arxiv.org/abs/2310.01218v1	benchmark_sudden; mechanism; icl; phase_scaling; definition_theory	all:"emergent ability" AND all:"large language models"
arxiv	2310.00996v4	2023	ARN: Analogical Reasoning on Narratives	Zhivar Sourati; Filip Ilievski; Pia Sommerauer; Yifan Jiang	arXiv	http://arxiv.org/abs/2310.00996v4	benchmark_sudden; reasoning; icl	all:"analogical reasoning" AND all:"large language models"
arxiv	2310.00299v2	2023	RelBERT: Embedding Relations with Language Models	Asahi Ushio; Jose Camacho-Collados; Steven Schockaert	arXiv	http://arxiv.org/abs/2310.00299v2	benchmark_sudden; definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2309.17453v4	2023	Efficient Streaming Language Models with Attention Sinks	Guangxuan Xiao; Yuandong Tian; Beidi Chen; Song Han; Mike Lewis	arXiv	http://arxiv.org/abs/2309.17453v4	definition_theory	all:"attention" AND all:"emergence" AND all:"language model"
arxiv	2309.17080v1	2023	GAIA-1: A Generative World Model for Autonomous Driving	Anthony Hu; Lloyd Russell; Hudson Yeo; Zak Murez; George Fedoseev; Alex Kendall; Jamie Shotton; Gianluca Corrado	arXiv	http://arxiv.org/abs/2309.17080v1	mechanism; world_model; phase_scaling	all:"world model" AND all:"transformer" AND all:"emergent"
arxiv	2310.01429v1	2023	Chatmap : Large Language Model Interaction with Cartographic Data	Eren Unlu	arXiv	http://arxiv.org/abs/2310.01429v1	phase_scaling	all:"emergent ability" AND all:"large language models"
arxiv	2309.16292v3	2023	DiLu: A Knowledge-Driven Approach to Autonomous Driving with Large Language Models	Licheng Wen; Daocheng Fu; Xin Li; Xinyu Cai; Tao Ma; Pinlong Cai; Min Dou; Botian Shi; Liang He; Yu Qiao	arXiv	http://arxiv.org/abs/2309.16292v3	benchmark_sudden; mechanism; reasoning; safety_alignment; definition_theory	all:"emergent ability" AND all:"large language models"
arxiv	2309.11235v2	2023	OpenChat: Advancing Open-source Language Models with Mixed-Quality Data	Guan Wang; Sijie Cheng; Xianyuan Zhan; Xiangang Li; Sen Song; Yang Liu	arXiv	http://arxiv.org/abs/2309.11235v2	benchmark_sudden; definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2309.10952v2	2023	LMDX: Language Model-based Document Information Extraction and Localization	Vincent Perot; Kai Kang; Florian Luisier; Guolong Su; Xiaoyu Sun; Ramya Sree Boppana; Zilong Wang; Zifeng Wang; Jiaqi Mu; Hao Zhang; Chen-Yu Lee; Nan Hua	arXiv	http://arxiv.org/abs/2309.10952v2	benchmark_sudden; mechanism; phase_scaling; definition_theory	all:"emergent capabilities" AND all:"language models"
arxiv	2309.09150v2	2023	Can Large Language Models Understand Real-World Complex Instructions?	Qianyu He; Jie Zeng; Wenhao Huang; Lina Chen; Jin Xiao; Qianxi He; Xunzhe Zhou; Lida Chen; Xintao Wang; Yuncheng Huang; Haoning Ye; Zihan Li; Shisong Chen; Yikai Zhang; Zhouhong Gu; Jiaqing Liang; Yanghua Xiao	arXiv	http://arxiv.org/abs/2309.09150v2	benchmark_sudden; safety_alignment; definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2309.08590v1	2023	Neural Machine Translation Models Can Learn to be Few-shot Learners	Raphael Reinauer; Patrick Simianer; Kaden Uhlig; Johannes E. M. Mosig; Joern Wuebker	arXiv	http://arxiv.org/abs/2309.08590v1	benchmark_sudden; icl; definition_theory	all:"emergent ability" AND all:"large language models"
arxiv	2309.04106v2	2023	Meta predictive learning model of languages in neural circuits	Chan Li; Junbin Qiu; Haiping Huang	arXiv	http://arxiv.org/abs/2309.04106v2	mechanism; definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2309.01809v2	2023	Are Emergent Abilities in Large Language Models just In-Context Learning?	Sheng Lu; Irina Bigoulaeva; Rachneet Sachdeva; Harish Tayyar Madabushi; Iryna Gurevych	arXiv	http://arxiv.org/abs/2309.01809v2	benchmark_sudden; icl; phase_scaling; definition_theory	all:"emergent abilities" AND all:"language models" || all:"emergent" AND all:"large language model" || all:"in-context learning" AND all:"emergent"
arxiv	2309.01664v1	2023	Fine-grained Affective Processing Capabilities Emerging from Large Language Models	Joost Broekens; Bernhard Hilpert; Suzan Verberne; Kim Baraka; Patrick Gebhard; Aske Plaat	arXiv	http://arxiv.org/abs/2309.01664v1	mechanism	all:"emergence" AND all:"large language models"
